"","id","itemId","itemNumber","name","name2","price","volume","pricePerLiter","salesStart","packaging","seal","origin","countryOfOrigin","producer","supplier","vintage","alcoholByVolume","assortment","organic","kosher","base","price_per_liter_use"
"508","8668101","940420","86681","Amrut","Two Indies Rum",477,700,681.43,"2015-03-02","Flaska","","","Indien","Amrut Distilleries","Clydesdale AB","","42.80%","BS",FALSE,FALSE,"",74.9573
"509","8698501","941321","86985","Goslings Black Seal","",289,700,412.86,"2015-03-02","Flaska","Skruvkapsyl","","Storbritannien","Castlebrands Group","Arcus Sweden AB","","40.00%","BS",FALSE,FALSE,"",45.4146
"510","8650201","942468","86502","Ron Esclavo","Solera XO",747,700,1067.14,"2015-03-02","Flaska","","","Dominikanska Republiken","Oliver & Oliver","1423 Noble Spirit AB","","42.00%","BS",FALSE,FALSE,"",117.3854
"511","8693801","950002","86938","Diamond Rum","Berry's Own Selection 15 Years",1039,700,1484.29,"2015-04-01","Flaska","","","Guyana","Berry Bros & Rudd","Clydesdale AB","","46.00%","BS",FALSE,FALSE,"",163.2719
"512","8556101","953602","85561","Ron De Jeremy","Spiced",328,700,468.57,"2015-04-01","Flaska","","","Nederländerna","Toorank Distillery","Herida Aurum AB","","38.00%","BS",FALSE,FALSE,"",51.5427
"513","8704301","957557","87043","Old Distiller","Añejo Superior 5 Años",514,700,734.29,"2015-05-02","Flaska","","","Dominikanska Republiken","W.W.T","Clydesdale AB","","40.00%","BS",FALSE,FALSE,"",80.7719
"514","8704501","957564","87045","The Ultimate","Finest Selection",568,700,811.43,"2015-05-02","Flaska","","","Guyana","The Ultmate Whisky Company","Clydesdale AB","","46.00%","BS",FALSE,FALSE,"",89.2573
"515","50802","966547","508","Doorly's","6 Years",182,350,520,"2015-09-01","Flaska","Skruvkapsyl","","Barbados","R L Seale & Company Ltd","Renbjer & Magnusson AB","","40.00%","FS",FALSE,FALSE,"Sugar Cane",57.2
"516","8252901","9738361","82529","Coloma","8 Years",469,700,670,"2018-01-08","Flaska","Skruvkapsyl","","Colombia","Hazienda Coloma","Rewine AB","","40.00%","BS",FALSE,FALSE,"",73.7
"517","8491201","9738362","84912","Emperor","Sherry Cask",529,700,755.71,"2018-01-08","Flaska","Naturkork","","Mauritius","Emperor","Rewine AB","","40.00%","BS",FALSE,FALSE,"",83.1281
"518","8048201","9738363","80482","Emperor Heritage","Mauritian rum",499,700,712.86,"2018-01-08","Flaska","Skruvkapsyl","","Mauritius","Emperor","Rewine AB","","40.00%","BS",FALSE,FALSE,"",78.4146
"519","8668201","977785","86682","Captain Morgan","White Rum",239,700,341.43,"2015-07-01","Flaska","","","Internationellt märke","Captain Morgan","Diageo Sweden AB","","37.50%","BS",FALSE,FALSE,"",37.5573
"520","8603701","981868","86037","Ron de Jeremy","XO 15 Years",589,700,841.43,"2015-07-01","Flaska","","","Varierande ursprung","One Eyed Spirits","Herida Aurum AB","","40.00%","BS",FALSE,FALSE,"",92.5573
"521","54001","9872","540","Barracuda Rum","Silver",239,700,341.43,"1996-01-01","Flaska","Skruvkapsyl","","Internationellt märke","Altia Sweden AB","Altia Sweden AB","","38.00%","FS",FALSE,FALSE,"",37.5573
"522","54002","9874","540","Barracuda Rum","Silver",129,350,368.57,"1996-01-01","Flaska","Skruvkapsyl","","Internationellt märke","Altia Sweden AB","Altia Sweden AB","","38.00%","FS",FALSE,FALSE,"",40.5427
"523","8610701","998834","86107","Capucana","Cachaça",469,700,670,"2015-09-01","Flaska","","","Brasilien","Global Premium Brands","Fine Brands Sweden AB","","42.00%","BS",FALSE,FALSE,"",73.7
